========== Experiment parameters ==========
x dim:	2
x min:	-100.000000
x max:	100.000000
function number: 1
x run:	1
result file path: result.txt

==========    Initialization     ==========
size of ARR_CR: 100
size of ARR_SF: 100
g: 1
size of archive: 0
population:
-40.4197	-33.6054	
 39.3999	 71.6779	
-26.3879	 18.9085	
 47.5936	 71.5024	
-49.8673	-55.8912	
-34.8380	 44.6024	
 31.1233	 23.2553	
-21.4938	 36.2908	
-98.9948	 60.9394	
  9.7403	-77.0523	
-11.0130	  8.6257	
-63.6459	-85.9487	
-66.9048	-14.9282	
-77.5531	-36.0020	
-91.4947	  9.4775	
 21.4980	-80.0287	
 66.8197	 40.2351	
-67.7384	-73.0890	
-82.1197	-68.2986	
 -8.1772	 33.6188	
 16.3980	  0.1355	
  8.4591	-64.8676	
 27.3639	-97.4776	
-23.6496	-53.1845	
-21.3961	-65.0712	
-42.6998	-52.4676	
-54.0961	 79.4384	
-25.8058	 30.2610	
-31.6621	 85.3632	
-74.0723	 82.3956	
 10.4069	 93.6790	
 49.8633	-61.2292	
 89.1054	-52.3937	
-63.4111	 25.5270	
 69.6484	 64.1527	
 90.7971	 67.3903	
 87.7896	 62.5775	
 13.7533	 -2.8597	
-55.1116	-16.7382	
-26.5954	 97.3374	
 50.9390	 58.0332	
 47.2814	-58.1110	
-64.3343	 32.9328	
-22.1027	 69.4794	
 -6.7189	 99.5398	
 -3.5647	-29.3839	
-37.1214	-57.9676	
-68.2675	 92.4873	
-60.7483	-56.2007	
-75.6324	 13.7597	
 93.2578	-66.6283	
-41.4946	-70.3637	
 46.0708	-43.3467	
 66.3158	-14.4722	
 84.8304	 81.9066	
 92.8470	  1.3529	
  5.2567	-91.9187	
-33.2554	 -9.5265	
-51.9032	 13.1642	
-78.4319	-24.0709	
-97.7552	-14.3233	
-99.0467	-68.2059	
-74.7269	 38.5128	
  1.2032	 90.3720	
-45.1360	-17.4935	
-27.5301	-76.8393	
-54.5951	 97.3541	
-26.1632	 87.6242	
 55.0599	-94.1317	
 87.3416	 64.3516	
-76.9005	 34.3509	
 35.0465	-82.9367	
-89.3834	 34.3229	
-15.8578	-76.3031	
 75.0786	 12.5236	
 69.9919	 19.2338	
 86.0993	 79.8935	
-82.9924	 58.5116	
-75.4797	-86.6531	
-19.8385	-80.4798	
 24.8623	-77.6290	
-37.1824	-47.9095	
 48.6426	-19.7576	
-40.6181	-59.8279	
 55.4276	  7.9531	
 73.7592	 99.5873	
-62.0765	 60.1886	
  2.6000	-29.4986	
-22.7802	  2.8648	
-91.5919	 29.2292	
-40.8528	-46.1031	
 64.4658	-30.4159	
 87.4698	 -9.7186	
-38.8049	 43.5588	
 33.5827	-80.5419	
-72.7647	  1.6611	
-74.1969	-44.0663	
-85.0307	-41.0199	
-82.4423	 -5.4637	
 26.4699	-17.3087	
